model,n_features,features,param,smote,feature_selection_method,fs_estimator,f2_mean,f2_std,precision_mean,recall_mean,training_time
RandomForest,3,score_risque_client;jour;mois,n_estimators=100,0.2,backward,RandomForest,0.448482064792268,0.04734997339003198,0.7154370610320268,0.41052631578947363,0.8981947898864746
KNN,3,score_risque_client;jour;mois,k=3,0.3,backward,RandomForest,0.6057534088134058,0.05064571476809277,0.6412268349063164,0.6,0.09890341758728027
KNN,3,score_risque_client;jour;mois,k=5,0.3,backward,RandomForest,0.5708120998693941,0.07468843835707258,0.5703263403263403,0.5719298245614035,0.10363936424255371
KNN,3,score_risque_client;jour;mois,k=7,0.3,backward,RandomForest,0.5232360055830139,0.1015670380016834,0.5639606181455633,0.5157894736842106,0.11334466934204102
KNN,3,score_risque_client;jour;mois,k=9,0.3,backward,RandomForest,0.48982483960210094,0.12914479761329617,0.5707789601752451,0.4771929824561404,0.10202264785766602
DecisionTree,3,score_risque_client;jour;mois,max_depth=3,0.3,backward,RandomForest,0.08920496951148307,0.07726913952077696,1.0,0.07368421052631578,0.0504457950592041
DecisionTree,3,score_risque_client;jour;mois,max_depth=5,0.3,backward,RandomForest,0.18783824246382866,0.07985682305134187,0.911888111888112,0.15789473684210525,0.054863691329956055
DecisionTree,3,score_risque_client;jour;mois,max_depth=7,0.3,backward,RandomForest,0.31512544411704074,0.10738853838590523,0.8967450980392156,0.2736842105263158,0.05620384216308594
DecisionTree,3,score_risque_client;jour;mois,max_depth=9,0.3,backward,RandomForest,0.39481268232988315,0.11254417174459427,0.8852387612387613,0.3508771929824561,0.05413460731506348
DecisionTree,3,score_risque_client;jour;mois,max_depth=None,0.3,backward,RandomForest,0.6890828441451977,0.025678896825219497,0.819632020602698,0.6631578947368422,0.0580594539642334
RandomForest,3,score_risque_client;jour;mois,n_estimators=50,0.3,backward,RandomForest,0.6626586257434806,0.05155142802895597,0.8591879418037115,0.6280701754385964,0.4981694221496582
RandomForest,3,score_risque_client;jour;mois,n_estimators=100,0.3,backward,RandomForest,0.6661964971643879,0.03686632875999995,0.859298386588517,0.631578947368421,0.8734414577484131
KNN,3,score_risque_client;jour;mois,k=3,0.4,backward,RandomForest,0.6648077009972124,0.04354688404296791,0.6733626384153484,0.6631578947368422,0.1240396499633789
KNN,3,score_risque_client;jour;mois,k=5,0.4,backward,RandomForest,0.6451282361447623,0.019881821398306018,0.6378143847750963,0.6473684210526316,0.11940479278564453
KNN,3,score_risque_client;jour;mois,k=7,0.4,backward,RandomForest,0.6045044047289766,0.024362502702312,0.6127735494824103,0.6026315789473684,0.10398697853088379
KNN,3,score_risque_client;jour;mois,k=9,0.4,backward,RandomForest,0.5902830985828085,0.014419572646034053,0.6070163578148573,0.5868421052631578,0.10587334632873535
DecisionTree,3,score_risque_client;jour;mois,max_depth=3,0.4,backward,RandomForest,0.08031840991060182,0.032442096065256866,0.9384615384615385,0.06578947368421052,0.05128812789916992
DecisionTree,3,score_risque_client;jour;mois,max_depth=5,0.4,backward,RandomForest,0.23615253939049094,0.06795253561919937,0.9288888888888888,0.2,0.054495811462402344
DecisionTree,3,score_risque_client;jour;mois,max_depth=7,0.4,backward,RandomForest,0.34130123216396013,0.08533571467985078,0.8952123552123552,0.29736842105263156,0.061354637145996094
DecisionTree,3,score_risque_client;jour;mois,max_depth=9,0.4,backward,RandomForest,0.48030249630460176,0.07162216419841956,0.9078991596638655,0.43157894736842106,0.055588722229003906
DecisionTree,3,score_risque_client;jour;mois,max_depth=None,0.4,backward,RandomForest,0.7900556924260935,0.03218249788994083,0.8660687747422268,0.7736842105263158,0.07021021842956543
RandomForest,3,score_risque_client;jour;mois,n_estimators=50,0.4,backward,RandomForest,0.7473368785113762,0.0615275933008702,0.8604951951396982,0.7263157894736841,0.5476274490356445
RandomForest,3,score_risque_client;jour;mois,n_estimators=100,0.4,backward,RandomForest,0.7546212242995527,0.07825708559823416,0.8661347500906423,0.7342105263157894,1.0697364807128906
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=3,0.1,rfe,RandomForest,0.5714573671694196,0.12922364308595738,0.48649624060150376,0.5999999999999999,0.12948036193847656
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=5,0.1,rfe,RandomForest,0.44683995814337074,0.15512316995472042,0.473015873015873,0.4421052631578948,0.1390376091003418
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=7,0.1,rfe,RandomForest,0.3378783612477775,0.10525326342907322,0.4993040293040293,0.3157894736842105,0.1412341594696045
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=9,0.1,rfe,RandomForest,0.16795752614545023,0.05521691816148414,0.4241558441558442,0.14736842105263157,0.12407159805297852
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=3,0.1,rfe,RandomForest,0.05161505161505161,0.02581021115437325,0.6,0.042105263157894736,0.0768272876739502
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=5,0.1,rfe,RandomForest,0.07383801191945161,0.0883466474328035,0.38095238095238093,0.06315789473684211,0.08420085906982422
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=7,0.1,rfe,RandomForest,0.19204192002340822,0.09567900040167522,0.4801587301587301,0.16842105263157894,0.08963704109191895
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=9,0.1,rfe,RandomForest,0.23008941605681507,0.09973770583827675,0.3995238095238095,0.21052631578947373,0.07988858222961426
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=None,0.1,rfe,RandomForest,0.3264463802630067,0.14895752324550493,0.30571353933422896,0.3368421052631579,0.08912181854248047
RandomForest,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,n_estimators=50,0.1,rfe,RandomForest,0.14053878610840637,0.02466731580655632,1.0,0.11578947368421053,0.5102405548095703
RandomForest,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,n_estimators=100,0.1,rfe,RandomForest,0.13956507627393705,0.07375668999229205,0.8,0.11578947368421053,1.083298683166504
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=3,0.2,rfe,RandomForest,0.8098858688921281,0.032603186196197315,0.5263326105760667,0.9368421052631579,0.1298069953918457
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=5,0.2,rfe,RandomForest,0.7859825929766815,0.06002596002457925,0.5173090791352084,0.9052631578947368,0.14967966079711914
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=7,0.2,rfe,RandomForest,0.7598903733254835,0.028341143926242148,0.5317830233985271,0.8526315789473685,0.22787928581237793
KNN,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,k=9,0.2,rfe,RandomForest,0.73232471911371,0.049205764786909294,0.5254982517482517,0.8157894736842104,0.1510312557220459
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=3,0.2,rfe,RandomForest,0.1464632512732218,0.03158589702498544,0.9666666666666666,0.12105263157894734,0.08523821830749512
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=5,0.2,rfe,RandomForest,0.22238389799234443,0.08154393596521035,0.8064285714285715,0.1894736842105263,0.10076165199279785
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=7,0.2,rfe,RandomForest,0.3507760549409508,0.10039233406890481,0.6077692827794248,0.32105263157894737,0.09288811683654785
DecisionTree,31,montant;jour;heure_num;score_risque_client;jour_semaine;mois;type_transaction_retrait;canal_guichet;devise_MAD;lieu_Rabat;device_utilise_Web;moyen_paiement_MasterCard;categorie_commerce_santé;canal_en ligne;période_jour_Après-midi;type_transaction_virement;device_utilise_Android;lieu_Tanger;canal_carte;categorie_commerce_électronique;device_utilise_iOS;moyen_paiement_Cash;moyen_paiement_Visa;lieu_Fès;lieu_Marrakech;categorie_commerce_voyage;devise_USD;période_jour_Matin;is_weekend;categorie_commerce_mode;période_jour_Soir,max_depth=9,0.2,rfe,RandomForest,0.5325996307690596,0.08768753900254432,0.7079465757317419,0.5052631578947369,0.07999038696289062
